energy_keV,f1_e_atom,f2_e_atom,mu_rho_pe_cm2_g,sigma_rho_cm2_g,mu_rho_tot_cm2_g,mu_rho_K_cm2_g,lambda_nm
71.45536,5.00018,2.5835e-05,0.0014074,0.15057,0.15198,0.001341,0.01735
76.38578000000001,5.00016,2.2118e-05,0.0011272,0.14815,0.14928,0.001074,0.01623
81.6564,5.00014,1.8973e-05,0.0009045,0.14570999999999998,0.14661,0.0008613,0.01518
87.29069,5.00012,1.6348e-05,0.00072902,0.14325,0.14398,0.0006942999999999999,0.0142
93.31374,5.00011,1.4085e-05,0.00058758,0.14077,0.14135999999999999,0.0005596,0.01329
99.75239,5.00009,1.2135999999999999e-05,0.00047359,0.13828,0.13875,0.0004511,0.01243
106.6353,5.0000800000000005,1.0456e-05,0.00038171,0.13577,0.13615,0.0003636,0.01163
113.9931,5.00007,9.0092e-06,0.00030765,0.13325,0.13355999999999998,0.0002931,0.010879999999999999
121.8587,5.0000599999999995,7.7624e-06,0.00024797,0.13072,0.13097,0.00023620000000000002,0.01017
130.2669,5.0000599999999995,6.6880999999999995e-06,0.00019986,0.12818,0.12838,0.00019040000000000002,0.009518
139.2553,5.00005,5.7625e-06,0.00016108,0.12564,0.1258,0.0001535,0.008903
148.864,5.00004,4.965e-06,0.00012983,0.12309,0.12322000000000001,0.0001237,0.008329000000000001
159.1356,5.00004,4.2779e-06,0.00010464,0.12054000000000001,0.12064000000000001,9.971e-05,0.007790999999999999
170.1159,5.000030000000001,3.6858e-06,8.434200000000001e-05,0.118,0.11807999999999999,8.037e-05,0.007287999999999999
181.8539,5.000030000000001,3.1757e-06,6.7979e-05,0.11546,0.11553,6.478e-05,0.006818
194.4018,5.000030000000001,2.7362e-06,5.479e-05,0.11294000000000001,0.11299000000000001,5.222e-05,0.006378
207.8156,5.00002,2.3575e-06,4.4161000000000006e-05,0.11042,0.11045999999999999,4.209e-05,0.005966
222.1548,5.00002,2.0313e-06,3.5593e-05,0.10792,0.10795999999999999,3.392e-05,0.005581
237.4835,5.00002,1.7502000000000002e-06,2.8688e-05,0.10544,0.10547000000000001,2.734e-05,0.005221
253.8699,5.00002,1.5079e-06,2.3122e-05,0.10298,0.103,2.204e-05,0.004884
271.3869,5.00001,1.2993e-06,1.8636e-05,0.10055,0.10057,1.777e-05,0.004569
290.1126,5.00001,1.1194e-06,1.5020999999999999e-05,0.098137,0.098152,1.432e-05,0.004274
310.1304,5.00001,9.645200000000002e-07,1.2107000000000001e-05,0.095756,0.09576799999999999,1.154e-05,0.003998
331.5294,5.00001,8.3104e-07,9.7578e-06,0.09340599999999999,0.093416,9.304e-06,0.00374
354.4049,5.00001,7.160300000000001e-07,7.864700000000001e-06,0.091089,0.091097,7.499e-06,0.003498
378.8588,5.00001,6.169300000000001e-07,6.3388999999999996e-06,0.088808,0.088814,6.045e-06,0.003273
405.0001,5.00001,5.3155e-07,5.1091e-06,0.086563,0.08656799999999999,4.872e-06,0.003061
432.9451,5.00001,4.5799e-07,4.1179e-06,0.084356,0.08436,3.927e-06,0.0028640000000000002
