energy_keV,f1_e_atom,f2_e_atom,mu_rho_cm2_g,sigma_rho_cm2_g,mu_rho_tot_cm2_g,mu_rho_K_cm2_g,lambda_nm
237.4835,38.0403,0.024401,0.049347,0.11300999999999999,0.16236,0.04317,0.005221
253.8699,38.0362,0.021394999999999997,0.040474,0.10949,0.14995999999999998,0.03538,0.004884
271.3869,38.0324,0.018759,0.033197000000000004,0.1061,0.1393,0.02899,0.004569
290.1126,38.0291,0.016449000000000002,0.027229000000000003,0.10282000000000001,0.13005,0.02376,0.004274
310.1304,38.0261,0.014422999999999998,0.022335,0.099641,0.12197999999999999,0.019469999999999998,0.003998
331.5294,38.0233,0.012647,0.018321,0.096551,0.11487,0.01595,0.00374
354.4049,38.0209,0.011091,0.015028999999999999,0.09354,0.10857,0.013069999999999998,0.003498
378.8588,38.0187,0.0097258,0.012329000000000001,0.090601,0.10293,0.010709999999999999,0.003273
405.0001,38.0167,0.0085292,0.010114,0.087726,0.09784,0.008779,0.003061
432.9451,38.0149,0.00748,0.008297399999999998,0.084911,0.093208,0.007194,0.0028640000000000002
