energy_keV,f1_e_atom,f2_e_atom,mu_rho_pe_cm2_g,sigma_rho_cm2_g,mu_rho_tot_cm2_g,mu_rho_K_cm2_g,lambda_nm
12.60708,52.2804,2.8992,75.83800000000001,2.2112,78.04899999999999,0.0,0.09834
13.476970000000001,52.1929,2.5799,63.13,2.0544,65.184,0.0,0.092
14.40688,52.0983,2.2978,52.599,1.9059,54.505,0.0,0.08606
15.40095,51.9993,2.0485,43.864,1.7654,45.629,0.0,0.0805
16.463620000000002,51.8967,1.8263,36.583,1.6331,38.216,0.0,0.07531
17.599610000000002,51.7907,1.6292,30.528000000000002,1.5088,32.037,0.0,0.07045
18.813979999999997,51.6814,1.4547,25.499000000000002,1.3922,26.891,0.0,0.0659
20.11215,51.5662,1.2957,21.246,1.2833,22.529,0.0,0.06165
21.499879999999997,51.4406,1.1532,17.689,1.1818,18.871,0.0,0.057670000000000006
22.98338,51.298,1.0224,14.67,1.0875,15.758,0.0,0.05395
24.569229999999997,51.128,0.90723,12.177,0.9999299999999999,13.177,0.0,0.050460000000000005
26.2645,50.9118,0.80574,10.117,0.91896,11.036,0.0,0.04721
28.076759999999997,50.606,0.70918,8.3299,0.84421,9.1741,0.0,0.044160000000000005
30.01405,50.0202,0.6227,6.842,0.77536,7.6174,0.0,0.04131
31.17752,49.1381,0.57843,6.1184,0.7386199999999999,6.857,0.0,0.03977
31.654729999999997,47.8928,0.5616899999999999,5.8517,0.72444,6.5761,0.0,0.039169999999999996
31.781990000000004,46.3982,0.55735,5.7833,0.72075,6.504,0.0,0.03901
31.97287,47.9119,3.4947,36.046,0.71526,36.760999999999996,30.36,0.03878
32.08502,48.433,3.4746,35.714,0.71207,36.426,30.09,0.03864
32.45008,49.2809,3.4107,34.662,0.70187,35.364000000000004,29.22,0.03821
34.29889,50.6702,3.1135,29.936999999999998,0.65403,30.590999999999998,25.31,0.03615
36.66551,51.3278,2.7886,25.081999999999997,0.6008899999999999,25.683000000000003,21.27,0.03381
39.19543,51.698,2.4971,21.01,0.55233,21.561999999999998,17.87,0.03163
41.89992,51.938,2.2343,17.586,0.5080399999999999,18.094,15.0,0.029589999999999998
44.79101,52.0975,1.9932,14.675,0.4677,15.142999999999999,12.54,0.02768
47.88159,52.2041,1.7775,12.242,0.43101999999999996,12.673,10.48,0.025889999999999996
51.18542,52.2749,1.5846,10.209,0.39771,10.607000000000001,8.75,0.02422
54.717209999999994,52.3206,1.4123,8.5123,0.36751,8.8798,7.305,0.02266
58.4927,52.3484,1.2587,7.0963,0.34014,7.4364,6.097,0.0212
62.5287,52.3636,1.1216,5.9157,0.31538,6.2311,5.088,0.01983
66.84318,52.4005,0.99655,4.9167,0.29298,5.2097,4.23,0.01855
71.45536,52.3964,0.88454,4.0824,0.27273000000000003,4.3551,3.513,0.01735
76.38578000000001,52.3867,0.7851899999999999,3.3899,0.25444,3.6443,2.917,0.01623
81.6564,52.3744,0.69597,2.8108,0.23790999999999998,3.0487,2.419,0.01518
87.29069,52.3584,0.61479,2.3227,0.22298,2.5457,2.0,0.0142
93.31374,52.3395,0.5431199999999999,1.9195,0.20948000000000003,2.129,1.6540000000000001,0.01329
99.75239,52.3193,0.47984,1.5864,0.19727,1.7837,1.367,0.01243
