energy_keV,f1_e_atom,f2_e_atom,mu_rho_pe_cm2_g,sigma_rho_cm2_g,mu_rho_tot_cm2_g,mu_rho_K_cm2_g,lambda_nm
51.18542,3.0000400000000003,4.3418e-06,0.00051426,0.14897,0.14948,0.0005051999999999999,0.02422
54.717209999999994,3.0000400000000003,3.711e-06,0.00041117,0.14734,0.14775,0.00040389999999999995,0.02266
58.4927,3.0000299999999998,3.1718000000000003e-06,0.00032875,0.14565999999999998,0.14599,0.0003229,0.0212
62.5287,3.0000299999999998,2.7110000000000004e-06,0.00026285,0.14394,0.1442,0.00025810000000000004,0.01983
66.84318,3.00002,2.3171000000000002e-06,0.00021016,0.14215999999999998,0.14237,0.00020630000000000003,0.01855
71.45536,3.00002,1.9805e-06,0.00016803,0.14032999999999998,0.1405,0.000165,0.01735
76.38578000000001,3.00002,1.6927000000000001e-06,0.00013435,0.13845,0.13858,0.0001319,0.01623
81.6564,3.00002,1.4468e-06,0.00010742,0.13652,0.13663,0.0001054,0.01518
87.29069,3.00001,1.2366e-06,8.5885e-05,0.13454000000000002,0.13463,8.428e-05,0.0142
93.31374,3.00001,1.0569e-06,6.8669e-05,0.13251,0.13258,6.738e-05,0.01329
99.75239,3.00001,9.033899999999999e-07,5.4903999999999995e-05,0.13043,0.13047999999999998,5.386e-05,0.01243
106.6353,3.00001,7.7214e-07,4.3898999999999994e-05,0.12832000000000002,0.12836,4.306e-05,0.01163
113.9931,3.00001,6.599600000000001e-07,3.5099000000000004e-05,0.12616,0.1262,3.442e-05,0.010879999999999999
121.8587,3.00001,5.6408e-07,2.8064e-05,0.12395999999999999,0.12399,2.752e-05,0.01017
130.2669,3.00001,4.8213e-07,2.2438e-05,0.12172999999999999,0.12175,2.2e-05,0.009518
139.2553,3.00001,4.1209e-07,1.7941e-05,0.11947,0.11949000000000001,1.759e-05,0.008903
148.864,3.00001,3.5222e-07,1.4344e-05,0.11717999999999999,0.11719,1.406e-05,0.008329000000000001
159.1356,3.0,3.0105e-07,1.1469000000000001e-05,0.11487,0.11488,1.124e-05,0.007790999999999999
170.1159,3.0,2.5732e-07,9.170199999999999e-06,0.11254000000000002,0.11255,8.986e-06,0.007287999999999999
181.8539,3.0,2.1993e-07,7.3321000000000005e-06,0.11019000000000001,0.1102,7.184e-06,0.006818
194.4018,3.0,1.8798e-07,5.8624e-06,0.10783,0.10784,5.743e-06,0.006378
207.8156,3.0,1.6067e-07,4.6873e-06,0.10547000000000001,0.10547000000000001,4.591000000000001e-06,0.005966
222.1548,3.0,1.3733e-07,3.7478e-06,0.1031,0.1031,3.67e-06,0.005581
237.4835,3.0,1.1738e-07,2.9966000000000002e-06,0.10073,0.10073,2.9339999999999998e-06,0.005221
253.8699,3.0,1.0033e-07,2.3959000000000002e-06,0.098358,0.09836,2.346e-06,0.004884
271.3869,3.0,8.5755e-08,1.9157e-06,0.095996,0.095998,1.875e-06,0.004569
290.1126,3.0,7.3297e-08,1.5316999999999999e-06,0.093644,0.09364600000000001,1.499e-06,0.004274
310.1304,3.0,6.2649e-08,1.2247e-06,0.091304,0.091305,1.198e-06,0.003998
331.5294,3.0,5.3548e-08,9.792200000000002e-07,0.088979,0.08897999999999999,9.581e-07,0.00374
354.4049,3.0,4.577e-08,7.829500000000001e-07,0.086673,0.086674,7.66e-07,0.003498
378.8588,3.0,3.9121000000000003e-08,6.260199999999999e-07,0.08438899999999999,0.08438999999999999,6.122999999999999e-07,0.003273
405.0001,3.0,3.3438e-08,5.0054e-07,0.08212699999999999,0.08212799999999999,4.895e-07,0.003061
432.9451,3.0,2.8581e-08,4.0021999999999997e-07,0.07989199999999999,0.07989199999999999,3.913e-07,0.0028640000000000002
